 ,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sale Amount,Cost Price,Profit,Payment Mode,Delivery Status,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Stock Left
ORD1893,03-10-2025,06-10-2025,CUST984,Julie Ibarra,Consumer,PROD4039,Keyboard,Electronics,East,Maryland,South Karaberg,5,1206,10,5427,4058.57,1368.43,Net Banking,Pending,Yes,46,Foster-Brown,haley34@example.org,2
ORD1894,16-12-2024,23-12-2024,CUST792,Mr. Mark Small DDS,Consumer,PROD8670,Study Table,Furniture,East,Colorado,Tinaview,1,1313,5,1247.35,863.94,383.41,Credit Card,Delivered,No,0,Anderson-Hudson,suzanneayala@example.net,13
ORD1895,29-06-2024,06-07-2024,CUST689,Kelly Barnes,Consumer,PROD8474,Sugar,Grocery,South,North Carolina,West Seanmouth,5,4483,15,19052.75,13741.47,5311.28,Debit Card,Pending,No,0,"Young, Phillips and White",melindafranklin@example.org,27
ORD1896,21-04-2025,25-04-2025,CUST142,David Blevins,Corporate,PROD7888,Notebook,Office Supplies,South,Wisconsin,Jacksonside,10,877,10,7893,6909.69,983.31,Cash,Cancelled,No,0,Rhodes-Myers,irwindebbie@example.com,19
ORD1897,29-09-2025,03-10-2025,CUST393,Timothy Osborne,Consumer,PROD6343,Stapler,Office Supplies,North,Missouri,Nelsonshire,7,4282,0,29974,20569.44,9404.56,Net Banking,Returned,Yes,27,"Garza, Downs and Lyons",paul29@example.com,4
ORD1898,31-12-2024,02-01-2025,CUST523,Paul Briggs,Consumer,PROD3422,Headphones,Electronics,West,Louisiana,Dorseystad,8,1801,5,13687.6,9469.98,4217.62,Cash,Delivered,No,0,"Molina, Roy and Walker",craiglove@example.org,28
ORD1899,26-02-2025,02-03-2025,CUST279,Michael Martin,Home Office,PROD9468,Headphones,Electronics,North,Indiana,Kevinfort,1,2537,10,2283.3,1816.35,466.95,Net Banking,Returned,No,0,"Robertson, Casey and Taylor",shawmaria@example.net,11
ORD1900,09-06-2025,10-06-2025,CUST113,Anthony Howard,Corporate,PROD9708,Stapler,Office Supplies,West,Kansas,Austinport,9,3318,15,25382.7,16389.4,8993.3,Credit Card,Cancelled,No,0,"Peters, Barnett and Carroll",josephsmith@example.net,33
ORD1901,24-12-2023,25-12-2023,CUST791,Patricia Swanson,Home Office,PROD9057,Keyboard,Electronics,South,Rhode Island,Westville,1,4615,10,4153.5,2850.4,1303.1,Net Banking,Delivered,No,0,"Wilson, Reilly and Berger",oscar43@example.net,41
ORD1902,16-09-2024,17-09-2024,CUST927,Sharon Bray,Corporate,PROD6751,Sofa,Furniture,West,Maine,Sotoview,7,4867,10,30662.1,20985.01,9677.09,Cash,Delivered,Yes,41,Davis Group,klopez@example.com,3
ORD1903,05-11-2024,10-11-2024,CUST634,Robert Rodriguez,Corporate,PROD8689,Cooking Oil,Grocery,South,Oklahoma,New April,8,2049,0,16392,11918.75,4473.25,Cash,Pending,Yes,46,"Johnson, Baker and Wyatt",ichambers@example.com,3
ORD1904,25-08-2024,27-08-2024,CUST706,Robert Williams,Corporate,PROD1397,Sugar,Grocery,North,Missouri,Russellmouth,5,1293,15,5495.25,4827.56,667.69,Cash,Pending,No,0,"Moore, Bryant and Nash",jesus60@example.net,44
ORD1905,21-09-2024,22-09-2024,CUST648,Brian Palmer,Home Office,PROD1557,Pen,Office Supplies,North,Ohio,Brandonton,10,2407,0,24070,14629.18,9440.82,Credit Card,Cancelled,No,0,Brown LLC,brianbutler@example.net,50
ORD1906,17-08-2025,24-08-2025,CUST351,Steven Smith MD,Consumer,PROD7331,Snacks,Grocery,West,Minnesota,Karenbury,10,598,20,4784,3321.65,1462.35,Cash,Cancelled,No,0,Hernandez Group,chloeramsey@example.org,12
ORD1907,29-02-2024,05-03-2024,CUST363,Thomas Henderson,Home Office,PROD1801,Juice Pack,Grocery,South,Washington,South Vickie,3,4829,15,12313.95,9024.12,3289.83,UPI,Cancelled,Yes,37,"Estrada, Patterson and Simon",fpowell@example.net,9
ORD1908,18-01-2024,21-01-2024,CUST804,Stacey Myers,Home Office,PROD1556,Pen,Office Supplies,West,Hawaii,Port Tim,8,3017,10,21722.4,15610.54,6111.86,Net Banking,Cancelled,No,0,Miller Inc,alexandria56@example.org,25
ORD1909,12-03-2024,16-03-2024,CUST249,John Snyder,Home Office,PROD5157,Pen,Office Supplies,West,Ohio,Lake Danielle,3,884,20,2121.6,1699.59,422.01,UPI,Delivered,Yes,20,Wheeler-Taylor,rasmussenjames@example.com,9
ORD1910,19-06-2024,22-06-2024,CUST143,Wesley Good,Consumer,PROD8759,Office Chair,Furniture,East,Minnesota,Jeffreymouth,4,2490,15,8466,5485.96,2980.04,Net Banking,Returned,No,0,"Mcdonald, Woods and Gordon",josephmcintyre@example.net,45
ORD1911,19-09-2025,23-09-2025,CUST363,Christian Stanley,Consumer,PROD8407,Mouse,Electronics,West,Connecticut,Ashleyfurt,1,3865,20,3092,2747.34,344.66,UPI,Delivered,No,0,Carter-Moore,lance26@example.net,12
ORD1912,11-07-2024,16-07-2024,CUST200,Christina Mahoney,Consumer,PROD2928,Laptop,Electronics,South,New Mexico,West Deannatown,8,3673,5,27914.8,23659.55,4255.25,UPI,Delivered,No,0,Perkins Group,ibarravalerie@example.com,33
ORD1913,03-04-2024,04-04-2024,CUST798,Kelly House,Home Office,PROD2173,Calculator,Office Supplies,East,Montana,South Jessicastad,1,4280,5,4066,2800.6,1265.4,Credit Card,Cancelled,No,0,Garcia-Mendoza,maureen26@example.com,42
ORD1914,03-03-2025,07-03-2025,CUST539,Marc Hart,Corporate,PROD6691,Study Table,Furniture,West,Tennessee,East Melissa,10,2777,15,23604.5,17047.98,6556.52,Net Banking,Returned,No,0,"Richardson, Lopez and Gibson",smithdustin@example.com,18
ORD1915,07-11-2023,13-11-2023,CUST462,Terry Hughes,Corporate,PROD9998,Sofa,Furniture,North,South Dakota,Susanburgh,3,4315,20,10356,8711.66,1644.34,Credit Card,Delivered,Yes,21,"Gonzales, Weiss and Robinson",pwells@example.net,2
ORD1916,12-10-2024,17-10-2024,CUST525,Leah Mcpherson,Corporate,PROD1495,Pen,Office Supplies,East,Arizona,Pamelabury,10,2313,5,21973.5,19570.45,2403.05,UPI,Delivered,Yes,40,"Lewis, Henderson and Wilcox",samantha37@example.org,4
ORD1917,06-06-2025,09-06-2025,CUST205,Lee Ali,Home Office,PROD5545,Notebook,Office Supplies,East,Arkansas,Craigbury,5,2912,20,11648,8546.55,3101.45,Debit Card,Pending,Yes,33,Thompson LLC,davidperkins@example.org,6
ORD1918,03-04-2025,10-04-2025,CUST578,Timothy Brooks,Consumer,PROD1138,Rice Bag,Grocery,West,Kentucky,Bakerville,1,654,20,523.2,392.19,131.01,Net Banking,Delivered,No,0,Grant Ltd,braygrace@example.net,32
ORD1919,07-04-2024,10-04-2024,CUST781,Mark Richardson,Consumer,PROD2052,Juice Pack,Grocery,South,Nebraska,South Kristenville,7,2446,5,16265.9,9858.06,6407.84,Net Banking,Delivered,No,0,"Hall, Williams and Chung",melvinclark@example.com,49
ORD1920,28-06-2024,05-07-2024,CUST511,Jonathan Collins,Home Office,PROD3704,Calculator,Office Supplies,South,Colorado,New Dawnport,2,4290,15,7293,6365.94,927.06,UPI,Returned,No,0,Gillespie Group,uhernandez@example.com,30
ORD1921,22-12-2024,26-12-2024,CUST830,Diana Briggs,Consumer,PROD1055,Keyboard,Electronics,East,Virginia,Lake Jennifer,6,222,0,1332,904.49,427.51,Net Banking,Cancelled,No,0,Smith and Sons,carloshowe@example.net,34
ORD1922,01-12-2023,07-12-2023,CUST853,Kayla Gray MD,Consumer,PROD1341,Laptop,Electronics,East,Arizona,Ramseyhaven,5,4485,20,17940,14798.42,3141.58,Cash,Returned,No,0,"Andrews, Jones and Tran",toddvalenzuela@example.org,42
ORD1923,24-10-2024,25-10-2024,CUST590,Crystal Davis,Home Office,PROD7360,Bookshelf,Furniture,South,Maine,North Michael,1,2765,10,2488.5,1733.1,755.4,Cash,Cancelled,No,0,Johnson LLC,hallalexis@example.org,50
ORD1924,22-08-2025,27-08-2025,CUST818,Kyle Brown,Consumer,PROD1666,Stapler,Office Supplies,South,North Carolina,Jameshaven,10,4873,10,43857,26410.7,17446.3,Debit Card,Returned,No,0,Alexander-Roberson,robinsonmaria@example.com,41
ORD1925,04-03-2025,11-03-2025,CUST107,Scott Silva,Consumer,PROD5635,Bookshelf,Furniture,North,Vermont,East Bethanyview,2,144,15,244.8,176.81,67.99,Credit Card,Pending,Yes,49,Delacruz Ltd,bbrown@example.com,3
ORD1926,15-04-2025,21-04-2025,CUST443,Ryan Holland,Consumer,PROD6845,Stapler,Office Supplies,North,Hawaii,Smithchester,3,1775,5,5058.75,4507.4,551.35,Credit Card,Cancelled,Yes,29,"Thompson, Reid and Espinoza",robert05@example.com,7
ORD1927,04-11-2023,08-11-2023,CUST250,Alan Johnson,Corporate,PROD2613,Dining Table,Furniture,West,Kentucky,West Jorge,1,3037,5,2885.15,2059.79,825.36,Credit Card,Delivered,No,0,Green-Myers,mejiakeith@example.com,22
ORD1928,10-02-2024,14-02-2024,CUST885,Madison Pham,Corporate,PROD2763,Calculator,Office Supplies,West,North Dakota,North Staceyton,9,1931,15,14772.15,11433.13,3339.02,Cash,Pending,No,0,Williams-Hughes,kochwyatt@example.org,26
ORD1929,23-03-2025,29-03-2025,CUST761,Timothy Kelly,Home Office,PROD4611,Pen,Office Supplies,West,North Dakota,Port Shawnhaven,10,2976,10,26784,16404.59,10379.41,Cash,Delivered,No,0,Martinez-Ross,thomasray@example.net,21
ORD1930,19-11-2023,26-11-2023,CUST386,Garrett Rogers,Consumer,PROD8222,Keyboard,Electronics,South,South Carolina,West Micheal,7,3901,20,21845.6,15345.74,6499.86,Credit Card,Pending,Yes,45,"Hatfield, Thompson and Moon",craigsean@example.org,0
ORD1931,14-07-2025,20-07-2025,CUST349,Danny Johnson,Corporate,PROD2374,Bookshelf,Furniture,East,Virginia,Thomasfurt,7,1714,10,10798.2,7274.19,3524.01,Credit Card,Cancelled,No,0,Bailey-Davis,kochcarlos@example.com,19
ORD1932,10-02-2024,15-02-2024,CUST790,James Romero,Corporate,PROD4349,Bookshelf,Furniture,East,Indiana,Edwardsmouth,4,1319,10,4748.4,4199.82,548.58,Debit Card,Returned,No,0,Anderson-Turner,markhernandez@example.net,21
ORD1933,20-01-2024,24-01-2024,CUST668,Michael Wilson,Corporate,PROD6621,Pen,Office Supplies,West,New Hampshire,Tinatown,7,3958,20,22164.8,17641.86,4522.94,Credit Card,Cancelled,Yes,32,Thompson-Little,bakermargaret@example.net,4
ORD1934,21-06-2024,26-06-2024,CUST819,Kelsey Valdez,Home Office,PROD9468,Office Chair,Furniture,West,Indiana,Brianstad,1,1417,20,1133.6,831.76,301.84,UPI,Delivered,No,0,"White, George and Jenkins",hollyparks@example.org,32
ORD1935,21-11-2023,22-11-2023,CUST878,James King,Corporate,PROD4457,Snacks,Grocery,South,South Carolina,Port Joseph,5,3947,0,19735,15939.13,3795.87,Credit Card,Delivered,No,0,Doyle Ltd,dgarcia@example.org,30
ORD1936,12-11-2024,18-11-2024,CUST399,Veronica Ortiz,Consumer,PROD2290,Dining Table,Furniture,West,Michigan,Jeffreychester,6,1840,15,9384,6796.46,2587.54,Net Banking,Returned,No,0,"Rose, Graham and Alvarado",vyoung@example.net,37
ORD1937,31-08-2025,02-09-2025,CUST339,James Mahoney,Corporate,PROD7513,Snacks,Grocery,East,Alaska,West Margaret,10,3621,0,36210,23259.16,12950.84,UPI,Cancelled,No,0,Adams-Ward,gordondaniel@example.com,40
ORD1938,13-07-2024,15-07-2024,CUST897,Lori Carter,Corporate,PROD7684,Juice Pack,Grocery,North,Tennessee,West Curtiston,8,1821,10,13111.2,8973.68,4137.52,Cash,Pending,Yes,49,"Hall, Gonzalez and Watson",rturner@example.com,1
ORD1939,08-05-2024,13-05-2024,CUST468,Patricia Hodges,Corporate,PROD8023,Juice Pack,Grocery,West,Iowa,Port Scottberg,9,3881,5,33182.55,20737.51,12445.04,Cash,Pending,No,0,Little LLC,longjessica@example.net,11
ORD1940,09-03-2024,16-03-2024,CUST418,Gregory Thompson,Home Office,PROD6701,Keyboard,Electronics,East,South Carolina,West Karen,8,3320,5,25232,15794.35,9437.65,UPI,Cancelled,No,0,Arnold Inc,ortizmatthew@example.net,34
ORD1941,05-08-2025,09-08-2025,CUST754,Adam Banks,Home Office,PROD4155,Keyboard,Electronics,North,Louisiana,Petersonmouth,4,1178,10,4240.8,3577.49,663.31,Net Banking,Pending,No,0,"Sanchez, Banks and Delgado",matthew28@example.com,43
ORD1942,26-06-2024,27-06-2024,CUST690,Glen Griffin,Home Office,PROD6710,Dining Table,Furniture,North,Indiana,Maryshire,3,4030,10,10881,7881.71,2999.29,Cash,Returned,Yes,45,"Arias, Henderson and Hughes",ttaylor@example.org,6
ORD1943,08-10-2025,11-10-2025,CUST969,Megan Haley,Consumer,PROD5351,Monitor,Electronics,East,Georgia,Port Justinchester,9,993,20,7149.6,5035.25,2114.35,Credit Card,Cancelled,No,0,Brown Group,julie67@example.com,17
ORD1944,01-01-2024,08-01-2024,CUST151,Gabriella Perez,Home Office,PROD2274,Bookshelf,Furniture,West,Maine,Cookside,3,3647,0,10941,8565.21,2375.79,Debit Card,Pending,No,0,Roman-Wilcox,rebekah97@example.org,37
ORD1945,06-04-2024,12-04-2024,CUST352,Tracy Hunt,Corporate,PROD5227,Bookshelf,Furniture,West,Arkansas,New Meganland,8,677,15,4603.6,3591.98,1011.62,UPI,Returned,No,0,"Price, Dennis and Washington",donna86@example.org,20
ORD1946,15-04-2024,21-04-2024,CUST200,Jacob Lynch,Consumer,PROD8341,Study Table,Furniture,East,Utah,Jocelynfurt,9,742,20,5342.4,4519.25,823.15,Debit Card,Delivered,No,0,Taylor-Graves,dhunt@example.com,15
ORD1947,28-03-2024,02-04-2024,CUST494,Mark Wilson MD,Corporate,PROD9994,Office Chair,Furniture,West,Kansas,Justinbury,5,3711,15,15771.75,11583.63,4188.12,Debit Card,Cancelled,Yes,41,Jones Ltd,christine02@example.org,1
ORD1948,14-08-2025,21-08-2025,CUST313,John Vargas,Consumer,PROD2064,Snacks,Grocery,West,Connecticut,Flowersview,3,2985,10,8059.5,6936.72,1122.78,Debit Card,Pending,Yes,34,"Goodwin, Tran and Garcia",fordbrenda@example.net,5
ORD1949,30-05-2025,31-05-2025,CUST215,Ian Wallace,Corporate,PROD9464,Juice Pack,Grocery,West,Maryland,Lake Ronald,2,1645,20,2632,1727.05,904.95,UPI,Cancelled,No,0,Griffin Group,jamescraig@example.com,46
ORD1950,26-09-2025,02-10-2025,CUST197,April Smith MD,Corporate,PROD4257,Notebook,Office Supplies,East,Virginia,South Janicefort,7,2749,20,15394.4,10141.79,5252.61,UPI,Cancelled,Yes,36,Gomez and Sons,christopher51@example.net,1
ORD1951,04-12-2024,05-12-2024,CUST260,Anthony Jones,Corporate,PROD7762,Mouse,Electronics,North,Nevada,New Richard,5,4014,10,18063,14624.05,3438.95,Cash,Cancelled,Yes,24,Mitchell Group,freemanricky@example.org,3
ORD1952,08-11-2023,12-11-2023,CUST193,Carl Thompson,Corporate,PROD7490,Laptop,Electronics,South,Wyoming,New Donald,1,4436,20,3548.8,2760.42,788.38,UPI,Returned,No,0,Park PLC,barronmadeline@example.net,20
ORD1953,09-04-2025,14-04-2025,CUST381,Tiffany Robinson,Consumer,PROD5382,Pen,Office Supplies,West,Delaware,Aprilfurt,7,195,5,1296.75,1029.64,267.11,UPI,Cancelled,No,0,"Meyer, Campbell and Cunningham",ricardoford@example.com,20
ORD1954,17-04-2024,21-04-2024,CUST404,Shane Miranda DDS,Home Office,PROD6147,Pen,Office Supplies,West,Florida,Port Tracy,6,711,15,3626.1,2300.39,1325.71,Cash,Cancelled,No,0,Carter-Rocha,patrickgarrison@example.com,14
ORD1955,02-03-2024,09-03-2024,CUST955,Chad Hoover,Home Office,PROD9182,Stapler,Office Supplies,West,North Dakota,Spearsstad,5,2313,0,11565,7838.38,3726.62,UPI,Delivered,No,0,Schroeder-Long,austinanderson@example.net,20
ORD1956,19-01-2025,23-01-2025,CUST814,Taylor Hardy,Home Office,PROD8734,Monitor,Electronics,East,Florida,Toddmouth,10,686,0,6860,4265.53,2594.47,Net Banking,Delivered,Yes,31,Buck-Mckay,ihunt@example.com,7
ORD1957,04-09-2024,09-09-2024,CUST616,Angela Owens,Home Office,PROD6924,Sugar,Grocery,West,Wyoming,New Cassandraside,4,1671,10,6015.6,4186.83,1828.77,Cash,Delivered,No,0,Vargas LLC,belinda09@example.org,25
ORD1958,13-06-2025,20-06-2025,CUST479,James Madden,Home Office,PROD1838,Mouse,Electronics,South,Ohio,Robertstown,4,1354,15,4603.6,3528.37,1075.23,UPI,Pending,No,0,"Hernandez, Martinez and Pitts",charles50@example.com,34
ORD1959,24-10-2025,27-10-2025,CUST524,Rebecca Hernandez,Consumer,PROD2979,Juice Pack,Grocery,South,Maryland,Colleenberg,3,1433,20,3439.2,2593.47,845.73,Debit Card,Delivered,No,0,Robinson-Williams,allen99@example.com,17
ORD1960,09-10-2025,11-10-2025,CUST518,Terry Allen,Consumer,PROD6195,Rice Bag,Grocery,West,New Hampshire,Lake Mary,1,1767,5,1678.65,1328.71,349.94,UPI,Delivered,No,0,Cooper-White,cruzsamantha@example.com,33
ORD1961,14-04-2025,16-04-2025,CUST684,Mary Padilla,Corporate,PROD5563,Bookshelf,Furniture,South,Illinois,Gibsonchester,6,4602,0,27612,19922.75,7689.25,Cash,Returned,No,0,Smith-Rodriguez,jasmine22@example.org,21
ORD1962,23-05-2025,27-05-2025,CUST106,Dawn Allen,Consumer,PROD2949,Pen,Office Supplies,South,Nevada,Nicholaston,9,4952,5,42339.6,26287.15,16052.45,Cash,Delivered,No,0,Mcguire Group,iblanchard@example.com,30
ORD1963,11-02-2024,14-02-2024,CUST230,Sarah Rosales,Consumer,PROD9529,Dining Table,Furniture,North,Iowa,Lake Matthew,4,4433,10,15958.8,11404.35,4554.45,UPI,Cancelled,No,0,Weeks-Murray,pescobar@example.com,36
ORD1964,04-04-2025,05-04-2025,CUST611,Paul Wade,Home Office,PROD6327,Cooking Oil,Grocery,North,New York,North Patrick,8,128,15,870.4,608.23,262.17,Net Banking,Pending,No,0,Bright-Oliver,hhunt@example.com,19
ORD1965,31-03-2024,02-04-2024,CUST392,Joanna Smith,Consumer,PROD8078,Headphones,Electronics,West,Maine,East Emily,8,1341,10,9655.2,6733.94,2921.26,Cash,Returned,Yes,41,"Hughes, Wade and White",angelajenkins@example.net,3
ORD1966,26-10-2025,02-11-2025,CUST947,Christopher Mckee,Consumer,PROD2798,Notebook,Office Supplies,East,Florida,New Patricktown,6,2592,15,13219.2,10150.56,3068.64,Credit Card,Cancelled,No,0,Zhang Ltd,susanbaker@example.com,29
ORD1967,27-06-2025,02-07-2025,CUST582,Karen Norton,Corporate,PROD1792,Office Chair,Furniture,North,Arizona,Michaelmouth,1,515,10,463.5,378.93,84.57,Cash,Returned,No,0,May and Sons,michael99@example.com,32
ORD1968,05-06-2024,07-06-2024,CUST906,Amber Jones,Corporate,PROD3421,Bookshelf,Furniture,West,Texas,New Evan,8,2429,15,16517.2,12351.27,4165.93,Credit Card,Delivered,Yes,50,Smith-Whitehead,jeffreywatts@example.com,9
ORD1969,07-08-2024,14-08-2024,CUST345,Gregory Stewart,Consumer,PROD6465,Study Table,Furniture,South,Louisiana,Jamesberg,3,3131,15,7984.05,6619.12,1364.93,Cash,Pending,No,0,"Henry, White and Taylor",fbyrd@example.org,26
ORD1970,21-10-2025,27-10-2025,CUST334,Linda Brown,Consumer,PROD5474,Laptop,Electronics,South,North Dakota,Ortizhaven,5,410,15,1742.5,1530.33,212.17,Net Banking,Pending,Yes,32,Dominguez Inc,pjames@example.com,8
ORD1971,16-02-2025,21-02-2025,CUST828,Mikayla Acosta,Corporate,PROD9072,File Folder,Office Supplies,East,Delaware,Sanfordport,9,2503,5,21400.65,13368.24,8032.41,Cash,Pending,No,0,Flores-Browning,bobbyfrank@example.net,23
ORD1972,04-09-2025,06-09-2025,CUST754,Melanie Cox,Corporate,PROD1828,Keyboard,Electronics,East,Illinois,Brightstad,8,3956,15,26900.8,20894.26,6006.54,Credit Card,Pending,Yes,31,"Stephens, Brock and Li",timothystephenson@example.net,9
ORD1973,10-01-2024,12-01-2024,CUST800,Nicholas Hanson,Corporate,PROD3118,Bookshelf,Furniture,West,New York,Louiston,5,1940,0,9700,6232.41,3467.59,Debit Card,Returned,No,0,Jackson Group,gutierrezmargaret@example.com,29
ORD1974,05-10-2025,11-10-2025,CUST826,Robert Hale,Consumer,PROD7815,Keyboard,Electronics,West,New Hampshire,Ortizview,2,4624,15,7860.8,6936.36,924.44,Net Banking,Pending,No,0,"Diaz, Jacobs and Fox",martinezjeremy@example.net,26
ORD1975,05-10-2024,12-10-2024,CUST760,Joseph Jones,Corporate,PROD9567,Monitor,Electronics,South,Oregon,Smithburgh,2,2492,5,4734.8,4080.01,654.79,Credit Card,Cancelled,No,0,"Bowen, Stanley and Martinez",eperez@example.com,23
ORD1976,26-03-2024,27-03-2024,CUST975,Lisa Wright,Corporate,PROD2403,File Folder,Office Supplies,North,Pennsylvania,Anthonyfort,8,423,15,2876.4,2264.64,611.76,UPI,Delivered,Yes,28,"Perez, Thompson and Robinson",jacobwright@example.net,2
ORD1977,31-12-2023,05-01-2024,CUST991,Nathan Contreras,Corporate,PROD4589,Mouse,Electronics,West,Virginia,New Christinamouth,5,4976,5,23636,14503.16,9132.84,Net Banking,Cancelled,No,0,"Underwood, Fuller and Hudson",contrerassusan@example.com,42
ORD1978,07-06-2024,08-06-2024,CUST610,Ethan Henderson,Consumer,PROD9636,Juice Pack,Grocery,East,Georgia,Baileyland,6,1278,0,7668,5056.33,2611.67,Credit Card,Pending,No,0,Johnson Inc,mortiz@example.org,24
ORD1979,15-12-2023,21-12-2023,CUST824,Joseph Monroe,Consumer,PROD2239,Monitor,Electronics,South,New Mexico,Lake Hollyberg,7,421,5,2799.65,2182.67,616.98,UPI,Pending,Yes,28,Taylor Inc,katie27@example.org,8
ORD1980,18-02-2025,24-02-2025,CUST277,Heather Griffin,Consumer,PROD3380,Dining Table,Furniture,South,Tennessee,Stevenston,5,982,15,4173.5,2680.76,1492.74,Cash,Delivered,No,0,Smith-Obrien,mkeller@example.com,42
ORD1981,12-02-2024,13-02-2024,CUST124,Samantha Walker,Consumer,PROD1593,Notebook,Office Supplies,West,Delaware,Martinport,4,272,20,870.4,617.84,252.56,Credit Card,Returned,No,0,Brennan-Pope,eclayton@example.com,33
ORD1982,31-08-2024,05-09-2024,CUST989,Todd Thomas,Corporate,PROD6572,Stapler,Office Supplies,East,Colorado,Jacksonburgh,8,2406,5,18285.6,15036.51,3249.09,Debit Card,Cancelled,No,0,"Romero, Schmidt and Salinas",mathewwalsh@example.com,19
ORD1983,28-06-2024,05-07-2024,CUST473,Melissa Perkins,Corporate,PROD6579,Office Chair,Furniture,South,Kentucky,Lake Kimberlyhaven,4,4657,20,14902.4,10398.22,4504.18,UPI,Returned,Yes,28,Hamilton-Evans,vanessaknox@example.com,4
ORD1984,21-10-2025,28-10-2025,CUST828,Albert Smith,Home Office,PROD9127,Dining Table,Furniture,North,South Dakota,Pamelamouth,1,1598,15,1358.3,1139.91,218.39,UPI,Pending,No,0,"Carter, Costa and Hicks",smithandrea@example.net,42
ORD1985,27-02-2024,04-03-2024,CUST908,David Odom,Home Office,PROD3543,Dining Table,Furniture,West,Massachusetts,Port Jessicaborough,7,283,10,1782.9,1499.83,283.07,Debit Card,Cancelled,No,0,"Martin, Wise and Becker",swilliamson@example.net,14
ORD1986,28-04-2024,05-05-2024,CUST811,Nicholas Richards,Consumer,PROD7922,Notebook,Office Supplies,East,Texas,South Tammy,4,866,20,2771.2,2186.38,584.82,UPI,Cancelled,No,0,Warren Inc,brandonhansen@example.net,46
ORD1987,25-03-2024,29-03-2024,CUST479,Nicholas Meadows,Consumer,PROD2006,Monitor,Electronics,North,Utah,Port Tamaraberg,1,1766,15,1501.1,1103.57,397.53,Credit Card,Cancelled,No,0,Cummings-Hansen,andrea71@example.net,44
ORD1988,16-08-2025,20-08-2025,CUST115,Michael Foster,Consumer,PROD9762,Cooking Oil,Grocery,North,Idaho,Woodwardmouth,4,3841,20,12291.2,9274.99,3016.21,Cash,Delivered,Yes,46,Webster-Turner,patricia81@example.org,5
